                                                  review  stars
29688  "Very quick service and extremely cheap!!! Onl...    4.0
29689  "This used to be an Amato pizza location. It's...    5.0
29690  "Awesome, just awesome.  I was traveling throu...    4.0
29691  "I really don't know why the Venetian hides th...    5.0
29692  "Love Jjanga! Amazing owner and sushi! Great e...    5.0
29693  "Love this pot pie joint! The pot pies are alw...    5.0
29694  "Radio Maria is trying a little too hard to be...    3.0
29695  "You know what, fancy-pants? When is the last ...    3.0
29696  "It was alright for a burger place but their o...    3.0
29697  "Food is okay, but pretty good service.I do lo...    3.0
29698  "The menu offers everything ala carte unless y...    4.0
29699  "This place was a great date night spot. There...    5.0
29700  "Love this place!  Good service Good food! The...    4.0
29701  "**They don't accept cards so take cash**. Thi...    3.0
29702  "This place is phenomenal. From the staff to t...    5.0
29703  "First of all the grub (burgers, zucchini, fri...    4.0
29704  "Highly recommend the Porter. This place has a...    5.0
29705  "Really good! I'm not a coffee drinker, but th...    4.0
29706  "Had an awesome gluten free cookie from here t...    5.0
29707  "Delicious! No complaints other than when orde...    5.0
29708  "The food here was bomb. Everything I had was ...    5.0
29709  "My family's favorite place to eat! They alway...    5.0
29710  "Crazy Alfredo was very tasty, although a bit ...    2.0
29711  "For what it is, it's quite expensive.  I paid...    3.0
29712  "The best place ever!!!! Super, super fresh an...    5.0
29713  "Tableside pesto ravioli 5*. Spaghetti and mea...    4.0
29714  "LGO contacted me shortly after writing my las...    1.0
29715  "Very disappointed in this dinning experience....    1.0
29716  "The place is small and there is exactly one t...    3.0
29717  "Just moved to the Scottsdale area from Las Ve...    5.0
29718  "Absolute bomb. I eat nutella 3 meals a day so...    5.0
29719  "Service: great service! Fast with delivering ...    4.0
29720  "Noticed this new pizza place on a trip to Hom...    5.0
29721  "My family and I went there excited to eat som...    1.0
29722  "I LOVE SUMO SUSHI 2!. . It's my Favorite rest...    5.0
29723  "I am not sure what the early reviews were not...    4.0
29724  "Literally a bar. 18 seats. We went on a weekd...    3.0
29725  "It's probably the time of the month again.. (...    5.0
29726  "Tuna tacos come with a very refreshing mango ...    4.0
29727  "I came here with my mom for Mother's Day and ...    4.0
29728  "Awesome atmosphere and all around great place...    5.0
29729  "We have found a great place!! It is located i...    5.0
29730  "I was very excited to try Bar 145 in the hear...    1.0
29731  "I had heard about Wilensky's LIght Lunch for ...    4.0
29732  "Great food, low-key atmosphere.  Not he place...    4.0
29733  "Well, this is embarrassing.  At some point be...    2.0
29734  "I have only been to this place twice. All I c...    5.0
29735  "We've been to Ellis BBQ every time we visit L...    5.0
29736  "Might be considered a good sports bar, but th...    2.0
29737  "I am so thrilled that there is a walkable bre...    5.0
29738  "Awful. Bathroom smelled terrible, no soap or ...    1.0
29739  "I'm finally getting around to writing a revie...    1.0
29740  "Not a bad place. Service is good with friendl...    3.0
29741  "Super nice man that I believe is the owner, w...    5.0
29742  "For their steaks an easy 4 stars but the wait...    3.0
29743  "Love this place and have been coming here for...    5.0
29744  "Horrible service!!!!!!  I went there with a f...    1.0
29745  "The food was very good for the price. I had t...    3.0
29746  "Good uptown place for Mexican. Used to be a b...    4.0
29747  "I love Postino! Went to Central location for ...    5.0
29748  "You have to get an iced latte with whip. You ...    5.0
29749  "I have to say I didn't have high expectations...    5.0
29750  "Confused at first with the new concept, but n...    3.0
29751  "Been in the drive  thru for 20 minutes  and s...    1.0
29752  "We will never go back here sadly. 4 adults an...    1.0
29753  "Probably about the worst Bloody Mary I have e...    1.0
29754  "Free champaign and mimosas for Sunday brunch ...    5.0
29755  "Outstanding Fish Tacos and Great Chowder.  Ni...    5.0
29756  "This is the first time I've been here.. late,...    4.0
29757  "More expensive than I would like. . . I have ...    4.0
29758  "I took my girlfriend here on one of our very ...    5.0
29759  "We were looking for a good place for breakfas...    5.0
29760  "We spent weeks trying to catch this place ope...    1.0
29761  "Best airport restaurant we've ever eaten in! ...    5.0
29762  "Das Sultan Saray ist ein sehr gemütliches Res...    5.0
29763  "What a night! So I decided to treat myself to...    1.0
29764  "Love the environment.  My wife and I are slow...    5.0
29765  "Finally had a chance to try Famous Dave's. Pl...    3.0
29766  "Came in for dinner tonight and tried the Kobe...    5.0
29767  "Simply amazing!!! Our first time there last n...    5.0
29768  "Where do I begin? I came in for the first tim...    5.0
29769  "My fiancée and I must easily have spent over ...    5.0
29770  "Had dinner here on New Year's Eve and it was ...    5.0
29771  "The sandwich I had (the smash) was delicious!...    5.0
29772  "Worst costumer service, not to mention I got ...    1.0
29773  "The food quality is good. However the pricing...    3.0
29774  "Mardi Gras provides all the comfort and smoke...    4.0
29775  "I have tried multiple things on their menu an...    5.0
29776  "Seriously do you like super sweet Mexican foo...    3.0
29777  "My favorite French toast! I had their croissa...    4.0
29778  "BEST PIZZA EVER. If you dont go here on a wee...    5.0
29779  "I heart the Late night happy hour, I arrived ...    5.0
29780  "So, Does Tommy's here compare to the Tommy's ...    2.0
29781  "Update: Took a star off since returning. The ...    2.0
29782  "I just wanted to say that this place has some...    5.0
29783  "Went here for lunch and even though I love th...    3.0
29784  "$37.65 got me two small, flat, unimpressive c...    1.0
29785  "I'm not a fan of fancy Mexican food. I don't ...    2.0
29786  "Had a 7" pizza with Neapolitan dough, spicy F...    4.0
29787  "Great location and atmosphere. Authentic and ...    5.0
29788  "Solid hearty breakfasts.  A touch pricey, but...    4.0
29789  "I was so looking forward to trying out gourme...    3.0
29790  "Delicious food, reasonable prices, and OUTSTA...    5.0
29791  "Three of us went for lunch the other day and ...    1.0
29792  "After a beer-filled event, we headed over to ...    4.0
29793  "CORNED BEEF HASH. . . It is good and you shou...    4.0
29794  "Very yummy and HUGE portions.  Its a simple a...    5.0
29795  "When you need a "Ramin Fix"  Ramin Sora is co...    4.0
29796  "Our server Logan went above and beyond!! He w...    5.0
29797  "A pleasant pub with a chilled out atmosphere....    3.0
29798  "YES! This place is phenomenal -- hip, trendy ...    5.0
29799  "Best restaurant burger Ive had. I really reco...    5.0
29800  "I was pleasantly surprised by this place.  It...    3.0
29801  "Worst service ever. Husband and I decided to ...    1.0
29802  "Very nice place, with good food. My wife and ...    4.0
29803  "I usually enjoy Braddahs, but this time aroun...    1.0
29804  "Now I'm only giving this restaurant two stars...    2.0
29805  "it could be better!. atmosphere was very bar ...    3.0
29806  "I came here with my bestfriend for a nice din...    5.0
29807  "On a rainy day, this was the perfect place fo...    5.0
29808  "This is a little pit stop cafe in the middle ...    4.0
29809  "The food is not bad, it wasn't the greatest.....    2.0
29810  "I like aroma a lot more now that I can get it...    5.0
29811  "This place is awesome! Stayed here for 4 hour...    5.0
29812  "Great ambiance and food! If your looking for ...    5.0
29813  "When we walked in, I thought I was in heaven....    2.0
29814  "Decent food and friendly service. Sometimes i...    3.0
29815  "Very disappointed in my first experience at t...    1.0
29816  "Best Sunday specials ever. Pork belly nachos ...    5.0
29817  "Was very impressed with the food.  They have ...    5.0
29818  "Lunch.   Not quite sure why I even read the m...    4.0
29819  "Beautiful location.  Great food.  Not a typic...    5.0
29820  "Updating the second review and moving up a st...    3.0
29821  "First time at this location.  It was a Sat ni...    2.0
29822  "Watch out, change of ownership last summer me...    2.0
29823  "OK, this is a tough choice for star ratings. ...    3.0
29824  "I don't love the atmosphere, it's not very co...    5.0
29825  "I love dumplings and this place has my ultima...    4.0
29826  "Athens Gyros & Pasta is my favorite place to ...    5.0
29827  "Went to this place for the first time last ni...    1.0
29828  "Sooo soo yummy. Friendly staff who actually t...    5.0
29829  "I always start off with the cilantro-jalapeno...    4.0
29830  "Very poor service, we asked for a towel to wi...    1.0
29831  "Manager working today, girl named Tony (July ...    1.0
29832  "Overall the meal was good. The atmosphere is ...    3.0
29833  "Food was wonderful and server was super kind....    5.0
29834  "I really enjoy coming to this location. Sushi...    5.0
29835  "Edit:  Normally after a bad first experience,...    1.0
29836  "Great place to go off the beaten path in Vega...    5.0
29837  "By far the best pizza in town. If you want an...    5.0
29838  "I've noticed this restaurant when I went shop...    3.0
29839  "I told myself that I won't let myself write t...    1.0
29840  "Whenever I get a craving for fried chicken or...    5.0
29841  "One of my favorite pizza places in Phoenix. I...    5.0
29842  "2.5 - Based on the food alone.  Deep fried/te...    2.0
29843  "Came here a few times with friends and I real...    5.0
29844  "Holy crap this place is amazing.. I've been t...    4.0
29845  "First time trying this place it was pretty ta...    4.0
29846  "Service was fine. Nothing went horribly wrong...    2.0
29847  "Good food for the price. 1 hour time limit an...    3.0
29848  "As good as I always remember it to be.. Their...    4.0
29849  "Best Italian restaurant I have been to in Pho...    4.0
29850  "We heard things about Lo-Lo's Chicken coming ...    3.0
29851  "Fast delivery. Great food. Awesome atmosphere...    1.0
29852  "Updated review.. I noticed employees cleaning...    3.0
29853  "I found myself in Las Vegas not eating at a g...    3.0
29854  "Best butter chicken in town! While the menu s...    5.0
